index,row_count,id,title,link,make,model,series,transmission,price,milage,age,age_rating,milage_rating,price_rating,sum_rating,market_price,price_difference,date_added,prid
69,16,SHRM-AD-5869992,2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869992/?Cr=59,Jaguar,E-PACE,D150 R-Dynamic  AWD,AWD,61694.0,0.0,0,0.8342333463114189,0.3477284550400222,1.0940841708920122,4.8119427690675,71892,10198,2018-04-04 01:19:59,11284
100,18,SHRM-AD-5869990,2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869990/?Cr=90,Jaguar,E-PACE,D150 R-Dynamic  AWD,AWD,61694.0,0.0,0,0.8342333463114189,0.3477284550400222,1.0940841708920122,4.8119427690675,71892,10198,2018-04-04 01:19:59,11286
68,19,SHRM-AD-5869989,2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869989/?Cr=58,Jaguar,E-PACE,D150 R-Dynamic  AWD,AWD,61694.0,0.0,0,0.8342333463114189,0.3477284550400222,1.0940841708920122,4.8119427690675,71892,10198,2018-04-04 01:19:59,11287
87,20,SHRM-AD-5869987,2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869987/?Cr=76,Jaguar,E-PACE,D150 R-Dynamic  AWD,AWD,61694.0,0.0,0,0.8342333463114189,0.3477284550400222,1.0940841708920122,4.8119427690675,71892,10198,2018-04-04 01:19:59,11288
90,21,SHRM-AD-5869986,2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869986/?Cr=79,Jaguar,E-PACE,D150 R-Dynamic  AWD,AWD,61694.0,0.0,0,0.8342333463114189,0.3477284550400222,1.0940841708920122,4.8119427690675,71892,10198,2018-04-04 01:19:59,11289
,2,SSE-AD-5605585,2014 Hyundai i20 Active Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2014/SSE-AD-5605585/?Cr=70,Hyundai,i20,Active,Manual,6700.0,72000.0,4,0.9453278468692419,0.006854289621367059,1.1967491807625437,4.549283968399607,6700,0,2018-08-27 00:26:45,20046
46,22,SHRM-AD-5775742,2018 Jaguar E-PACE D180 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775742/?Cr=34,Jaguar,E-PACE,D180 R-Dynamic  AWD,AWD,62880.0,0.0,0,0.8342333463114189,0.3477284550400222,0.9947274911685261,4.513872729897042,71892,9012,2018-04-04 01:19:59,11290
107,23,SHRM-AD-5775772,2018 Jaguar E-PACE P250 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775772/?Cr=97,Jaguar,E-PACE,P250 R-Dynamic  AWD,AWD,62880.0,0.0,0,0.8342333463114189,0.3477284550400222,0.9947274911685261,4.513872729897042,71892,9012,2018-04-04 01:19:59,11291
26,24,SHRM-AD-5869993,2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869993/?Cr=14,Jaguar,E-PACE,D150 R-Dynamic  AWD,AWD,63064.0,0.0,0,0.8342333463114189,0.3477284550400222,0.9793129641287948,4.4676291487778474,71892,8828,2018-04-04 01:19:59,11292
59,25,SHRM-AD-5869988,2018 Jaguar E-PACE D150 R-Dynamic Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5869988/?Cr=48,Jaguar,E-PACE,D150 R-Dynamic  AWD,AWD,63064.0,0.0,0,0.8342333463114189,0.3477284550400222,0.9793129641287948,4.4676291487778474,71892,8828,2018-04-04 01:19:59,11293
113,26,SHRM-AD-5771993,2017 Jaguar E-PACE D150 Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2017/SHRM-AD-5771993/?Cr=105,Jaguar,E-PACE,D150  AWD,AWD,55051.0,0.0,1,-1.1895549567773935,0.3477284550400222,1.6505988617884009,4.457698538667853,76233,21182,2018-04-04 01:19:59,11294
77,27,SHRM-AD-5775720,2018 Jaguar E-PACE D150 S Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775720/?Cr=66,Jaguar,E-PACE,D150 S  AWD,AWD,63143.0,0.0,0,0.8342333463114189,0.3477284550400222,0.9726947704541274,4.447774567753846,71892,8749,2018-04-04 01:19:59,11295
,3,SSE-AD-5472542,2014 Hyundai i20 Active Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2014/SSE-AD-5472542/?Cr=15,Hyundai,i20,Active,Manual,6990.0,67000.0,4,0.9453278468692419,0.11872323889686688,1.0676758736767884,4.385801945693341,6990,0,2018-08-27 00:26:45,20047
11,3,SSE-AD-5299308,2014 Volkswagen Polo 66TSI Trendline 6R Manual,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5299308/?Cr=9,Volkswagen,Polo,66TSI Trendline 6R,Manual,10250.0,8499.0,4,-1.4951542534228826,1.0034310788774483,1.2449479302118975,4.246551694967707,9852,-398,2018-04-02 12:36:29,6224
,1,SSE-AD-5332336,2016 Volkswagen Golf 92TSI 7 Manual,https://www.carsales.com.au/private/details/Volkswagen-Golf-2016/SSE-AD-5332336/?Cr=196,Volkswagen,Golf,92TSI 7,Manual,17000.0,9900.0,2,0.7818015450875795,0.8387077396696347,0.5764050436664108,4.1884321554260815,35002,18002,2018-04-14 23:13:32,15321
,4,SSE-AD-5618891,2011 Hyundai i20 Active Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2011/SSE-AD-5618891/?Cr=14,Hyundai,i20,Active,Manual,5400.0,71099.0,7,-1.2829449350368287,0.027013074280812125,1.7753536608021363,4.097142195931204,5400,0,2018-08-27 00:26:45,20048
250,2,SSE-AD-5327986,2017 Volkswagen Polo 66TSI Urban 6R Manual,https://www.carsales.com.au/private/details/Volkswagen-Polo-2017/SSE-AD-5327986/?Cr=270,Volkswagen,Polo,66TSI Urban 6R,Manual,14000.0,64.0,1,0.6660743634915753,0.767008153057931,0.6220640266618286,4.066282749592923,23614,9614,2018-04-02 14:07:26,6408
,2,OAG-AD-15872296,2014 Volkswagen Golf 90TSI 7 Manual,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2014/OAG-AD-15872296/?Cr=827,Volkswagen,Golf,90TSI 7,Manual,15658.0,10598.0,4,0.29270417773408813,0.8272042986204049,0.6674695311862425,3.9495213685336257,30822,15164,2018-04-14 23:13:32,15322
,3,SSE-AD-5331794,2014 Volkswagen Golf 90TSI Comfortline 7 Auto,https://www.carsales.com.au/private/details/Volkswagen-Golf-2014/SSE-AD-5331794/?Cr=707,Volkswagen,Golf,90TSI Comfortline 7,Auto,16000.0,9000.0,4,0.29270417773408813,0.8535402567818222,0.6442623369002646,3.9325717019985262,30913,14913,2018-04-14 23:13:32,15323
0,2,SSE-AD-5250540,1968 Jaguar E Type 2+2 Manual,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-5250540/?Cr=0,Jaguar,E,Type 2+2,Manual,115000.0,12600.0,50,-0.675809422964286,1.2478041878151673,0.7037222677871058,3.930965756027366,223458,108458,2018-04-04 01:22:04,11401
29,1,SSE-AD-5186830,2015 Aston Martin V8 Vantage Manual,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5186830/?Cr=17,Aston Martin,Vantage,,Manual,167500.0,2934.0,3,0.3962333359997392,0.7609758111869817,0.6637187326694318,3.909341156381998,316583,149083,2018-04-03 12:46:41,8387
90,3,SSE-AD-5333792,2014 Volkswagen Polo Trendline 6R Manual,https://www.carsales.com.au/private/details/Volkswagen-Polo-2014/SSE-AD-5333792/?Cr=77,Volkswagen,Polo,Trendline 6R,Manual,10500.0,15650.0,4,-0.17573025760203267,0.4302853450410752,1.0725140640712778,3.902382624693951,19422,8922,2018-04-02 14:07:26,6409
,5,SSE-AD-3141126,2014 Hyundai i20 Active Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2014/SSE-AD-3141126/?Cr=72,Hyundai,i20,Active,Manual,7990.0,49810.0,4,0.9453278468692419,0.5033286865060352,0.6225955044155631,3.8197717331280017,7990,0,2018-08-27 00:26:45,20049
55,28,SHRM-AD-5775736,2018 Jaguar E-PACE D180 S Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775736/?Cr=44,Jaguar,E-PACE,D180 S  AWD,AWD,65699.0,0.0,0,0.8342333463114189,0.3477284550400222,0.7585668839674241,3.8053909082937354,71892,6193,2018-04-04 01:19:59,11296
111,29,SHRM-AD-5775766,2018 Jaguar E-PACE P250 S Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2018/SHRM-AD-5775766/?Cr=101,Jaguar,E-PACE,P250 S  AWD,AWD,65699.0,0.0,0,0.8342333463114189,0.3477284550400222,0.7585668839674241,3.8053909082937354,71892,6193,2018-04-04 01:19:59,11297
102,30,SHRM-AD-5772018,2017 Jaguar E-PACE P250 Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2017/SHRM-AD-5772018/?Cr=92,Jaguar,E-PACE,P250  AWD,AWD,57768.0,0.0,1,-1.1895549567773935,0.3477284550400222,1.4229832641419327,3.7748517457284487,76233,18465,2018-04-04 01:19:59,11298
101,31,SHRM-AD-5772001,2017 Jaguar E-PACE D180 Auto AWD,https://www.carsales.com.au/bnc/details/Jaguar-E-PACE-2017/SHRM-AD-5772001/?Cr=91,Jaguar,E-PACE,D180  AWD,AWD,57768.0,0.0,1,-1.1895549567773935,0.3477284550400222,1.4229832641419327,3.7748517457284487,76233,18465,2018-04-04 01:19:59,11299
,6,SSE-AD-5615548,2015 Hyundai i20 Active Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2015/SSE-AD-5615548/?Cr=65,Hyundai,i20,Active,Manual,9500.0,23000.0,3,1.688085440837932,1.1031699925212652,-0.049475853168886905,3.7459978663738016,9500,0,2018-08-27 00:26:45,20050
,7,OAG-AD-16176400,2013 Hyundai i20 Active Manual,https://www.carsales.com.au/dealer/details/Hyundai-i20-2013/OAG-AD-16176400/?Cr=9,Hyundai,i20,Active,Manual,7480.0,50654.0,5,0.2025702529005517,0.4844452078683309,0.849586492738788,3.7202201468535776,7480,0,2018-08-27 00:26:45,20051
,4,SSE-AD-5186242,2017 Volkswagen Golf 110TSI Comfortline 7.5 Auto,https://www.carsales.com.au/private/details/Volkswagen-Golf-2017/SSE-AD-5186242/?Cr=714,Volkswagen,Golf,110TSI Comfortline 7.5,Auto,22000.0,1495.0,1,1.0263502287643251,0.9772269689228963,0.23711857749714213,3.692159899101544,37549,15549,2018-04-14 23:13:32,15324
,5,OAG-AD-15834359,2018 Volkswagen Golf 110TSI 7.5 Manual,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2018/OAG-AD-15834359/?Cr=33,Volkswagen,Golf,110TSI 7.5,Manual,23500.0,64.0,0,1.2708989124410708,1.0008106711312743,0.13533263764636153,3.6785181676427037,39700,16200,2018-04-14 23:13:32,15325
,6,SSE-AD-5359189,2015 Volkswagen Golf 92TSI Trendline 7 Auto,https://www.carsales.com.au/private/details/Volkswagen-Golf-2015/SSE-AD-5359189/?Cr=193,Volkswagen,Golf,92TSI Trendline 7,Auto,17990.0,12500.0,3,0.5372528614108338,0.7958582457899822,0.5092263233648956,3.6566483230854847,32784,14794,2018-04-14 23:13:32,15326
,7,OAG-AD-15772985,2017 Volkswagen Golf 110TSI 7.5 Manual,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2017/OAG-AD-15772985/?Cr=457,Volkswagen,Golf,110TSI 7.5,Manual,20990.0,9237.0,1,1.0263502287643251,0.8496343606089461,0.3056544436633344,3.6425822809722206,37109,16119,2018-04-14 23:13:32,15327
,8,SSE-AD-5375166,2014 Volkswagen Golf 90TSI 7 Auto,https://www.carsales.com.au/private/details/Volkswagen-Golf-2014/SSE-AD-5375166/?Cr=712,Volkswagen,Golf,90TSI 7,Auto,14900.0,24600.0,4,0.29270417773408813,0.5964432935039067,0.7189053594575037,3.6423068431144126,30027,15127,2018-04-14 23:13:32,15328
,9,OAG-AD-15637107,2014 Volkswagen Golf 90TSI 7 Manual,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2014/OAG-AD-15637107/?Cr=539,Volkswagen,Golf,90TSI 7,Manual,15990.0,20524.0,4,0.29270417773408813,0.6636181154475467,0.6449409098326031,3.554763138126991,30258,14268,2018-04-14 23:13:32,15329
,9,SSE-AD-5389259,2012 Hyundai i20 Active Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2012/SSE-AD-5389259/?Cr=68,Hyundai,i20,Active,Manual,5750.0,90000.0,6,-0.5401873410681385,-0.3958739277704323,1.6195755315607074,3.526791398073119,5750,0,2018-08-27 00:26:45,20053
,10,OAG-AD-15748677,2014 Volkswagen Golf 90TSI 7 Manual,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2014/OAG-AD-15748677/?Cr=20,Volkswagen,Golf,90TSI 7,Manual,16990.0,16552.0,4,0.29270417773408813,0.7290789576360005,0.5770836165987493,3.482112942802337,30484,13494,2018-04-14 23:13:32,15330
,10,SSE-AD-5612004,2014 Hyundai i20 Active Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2014/SSE-AD-5612004/?Cr=79,Hyundai,i20,Active,Manual,7400.0,75000.0,4,0.9453278468692419,-0.06026707994393283,0.8851929222796859,3.480372453820434,7400,0,2018-08-27 00:26:45,20054
,11,OAG-AD-15752827,2017 Volkswagen Golf 92TSI Trendline 7 Manual,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2017/OAG-AD-15752827/?Cr=1,Volkswagen,Golf,92TSI Trendline 7,Manual,22780.0,3400.0,1,1.0263502287643251,0.9458314743687661,0.18418988877473622,3.470582843826066,37441,14661,2018-04-14 23:13:32,15331
30,2,SSE-AD-4890557,2014 Aston Martin V8 Vantage S Auto,https://www.carsales.com.au/private/details/Aston-Martin-V8-2014/SSE-AD-4890557/?Cr=18,Aston Martin,Vantage,S,Auto,148850.0,13100.0,4,0.3001173287522777,0.38226475850580893,0.7974757254420892,3.4570740220901635,284620,135770,2018-04-03 12:46:41,8388
74,3,OAG-AD-15694588,2016 Aston Martin V8 Vantage GT Auto,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15694588/?Cr=61,Aston Martin,Vantage,GT,Auto,189900.0,4293.0,2,0.4923493432472007,0.7103493779198448,0.5030669022079024,3.4222488057105975,308187,118287,2018-04-03 12:46:41,8389
,11,SSE-AD-5619323,2013 Hyundai i20 Elite Manual,https://www.carsales.com.au/private/details/Hyundai-i20-2013/SSE-AD-5619323/?Cr=63,Hyundai,i20,Elite,Manual,7200.0,66200.0,5,0.2025702529005517,0.13662227078094685,0.974208996131931,3.3984417828582383,7200,0,2018-08-27 00:26:45,20055
503,1,SSE-AD-5281196,2006 Toyota Corolla Ascent Auto,https://www.carsales.com.au/private/details/Toyota-Corolla-2006/SSE-AD-5281196/?Cr=479,Toyota,Corolla,Ascent,Auto,7500.0,29700.0,12,-1.1092761782643523,0.652888470947137,1.0587372378558895,3.37271247719759,14258,6758,2018-04-03 13:33:44,9416
,1,OAG-AD-16134393,2015 Hyundai iMax Auto,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16134393/?Cr=240,Hyundai,iMax,,Auto,18490.0,63439.0,3,0.6637323327103022,0.5063366682551966,0.5644675901188879,3.3698084395773593,26274,7784,2018-08-27 03:56:07,20738
3,4,SSE-AD-5195100,2015 Aston Martin V8 Vantage GT Auto,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5195100/?Cr=3,Aston Martin,Vantage,GT,Auto,181000.0,6515.0,3,0.3962333359997392,0.6275738556832162,0.5668973169894922,3.3520729983346484,304043,123043,2018-04-03 12:46:41,8390
,13,SSE-AD-5382411,2015 Volkswagen Golf 90TSI Comfortline 7 Manual,https://www.carsales.com.au/private/details/Volkswagen-Golf-2015/SSE-AD-5382411/?Cr=698,Volkswagen,Golf,90TSI Comfortline 7,Manual,18990.0,16000.0,3,0.5372528614108338,0.7381762347981422,0.44136903013104184,3.337712421400244,32585,13595,2018-04-14 23:13:32,15333
,14,OAG-AD-15770363,2017 Volkswagen Golf 110TSI Trendline 7.5 Manual,https://www.carsales.com.au/demo/details/Volkswagen-Golf-2017/OAG-AD-15770363/?gts=OAG-AD-15770363&gtssaleid=OAG-AD-15770363&rankingType=TopSpot,Volkswagen,Golf,110TSI Trendline 7.5,Manual,23990.0,15.0,1,1.0263502287643251,1.00161821928516,0.10208256396177319,3.3358343592199646,37633,13643,2018-04-14 23:13:32,15334
,15,OAG-AD-15813577,2018 Volkswagen Golf 110TSI 7.5 Auto,https://www.carsales.com.au/demo/details/Volkswagen-Golf-2018/OAG-AD-15813577/?Cr=451,Volkswagen,Golf,110TSI 7.5,Auto,24990.0,1555.0,0,1.2708989124410708,0.9762381344487504,0.03422527072791945,3.32605099352233,39616,14626,2018-04-14 23:13:32,15335
,2,OAG-AD-16063306,2015 Hyundai iMax Auto,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16063306/?Cr=89,Hyundai,iMax,,Auto,19590.0,52019.0,3,0.6637323327103022,0.706866932309231,0.41431334647541945,3.320406236755023,27132,7542,2018-08-27 03:56:07,20739
88,1,SSE-AD-5355048,2012 Mercedes-Benz C250 BlueEFFICIENCY Auto,https://www.carsales.com.au/private/details/Mercedes-Benz-C250-2012/SSE-AD-5355048/?Cr=75,Mercedes-Benz,C250,BlueEFFICIENCY,Auto,35000.0,9828.0,6,-1.1859854023059024,0.8801352282633967,0.9126661021908313,3.312283360793385,41611,6611,2018-04-02 23:01:10,7199
,1,SSE-AD-5398689,2015 Audi R8 Auto quattro,https://www.carsales.com.au/private/details/Audi-R8-2015/SSE-AD-5398689/?Cr=15,Audi,R8,quattro,quattro,180000.0,11670.0,3,0.506295316101121,0.5712082710619506,0.5537835682291499,3.3100625629124716,279899,99899,2018-08-29 03:40:07,21066
120,6,SSE-AD-5276212,2010 Aston Martin V8 Vantage Auto,https://www.carsales.com.au/private/details/Aston-Martin-V8-2010/SSE-AD-5276212/?Cr=107,Aston Martin,Vantage,,Auto,139000.0,12800.0,8,-0.08434670023756828,0.3934405715890621,0.86811949910486,3.306892940255136,300219,161219,2018-04-03 12:46:41,8392
,16,SSE-AD-5288656,2017 Volkswagen Golf 110TSI 7.5 Auto,https://www.carsales.com.au/private/details/Volkswagen-Golf-2017/SSE-AD-5288656/?Cr=716,Volkswagen,Golf,110TSI 7.5,Auto,22000.0,13200.0,1,1.0263502287643251,0.7843218435916142,0.23711857749714213,3.30634964843898,36884,14884,2018-04-14 23:13:32,15336
82,7,OAG-AD-15261886,2016 Aston Martin V8 Vantage GT Auto,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2016/OAG-AD-15261886/?Cr=69,Aston Martin,Vantage,GT,Auto,208800.0,435.0,2,0.4923493432472007,0.8540703341704806,0.3675169202559869,3.3030407723561224,321697,112897,2018-04-03 12:46:41,8393
5,4,SSE-AD-4602111,1968 Jaguar E Type 2+2 Auto,https://www.carsales.com.au/private/details/Jaguar-E-Type-1968/SSE-AD-4602111/?Cr=5,Jaguar,E,Type 2+2,Auto,89950.0,32403.0,50,-0.675809422964286,0.6352975861185445,0.8970044127521514,3.285798987529257,218076,128126,2018-04-04 01:22:04,11403
,17,OAG-AD-15798103,2018 Volkswagen Golf 110TSI 7.5 Auto,https://www.carsales.com.au/demo/details/Volkswagen-Golf-2018/OAG-AD-15798103/?Cr=284,Volkswagen,Golf,110TSI 7.5,Auto,24990.0,3003.0,0,1.2708989124410708,0.9523742624726977,0.03422527072791945,3.278323249570225,39533,14543,2018-04-14 23:13:32,15337
,18,OAG-AD-15710216,2015 Volkswagen Golf 92TSI 7 Manual,https://www.carsales.com.au/dealer/details/Volkswagen-Golf-2015/OAG-AD-15710216/?Cr=70,Volkswagen,Golf,92TSI 7,Manual,17900.0,24659.0,3,0.5372528614108338,0.59547093960433,0.5153334797559425,3.274195179887321,32094,14194,2018-04-14 23:13:32,15338
,19,SSE-AD-5345027,2014 Volkswagen Golf 90TSI 7 Manual,https://www.carsales.com.au/private/details/Volkswagen-Golf-2014/SSE-AD-5345027/?Cr=338,Volkswagen,Golf,90TSI 7,Manual,16290.0,27448.0,4,0.29270417773408813,0.549506617131118,0.6245837218624469,3.2654685775836647,29865,13575,2018-04-14 23:13:32,15339
